0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.08363500000000001,0.348694,-0.0373245,-0.279565,-0.14232,0.33941345,0.561735,0.266755,-0.39562755,-0.94709,0.0643455,-0.98093,0.23254500000000003,-0.14955500000000002,-0.62581,0.7185900000000001,0.26440600000000003,0.12045,1.01477,1.0913145,-0.081065,-1.687615,-0.676582,1.085265,-0.448995,-0.760175,-1.4035499999999999,0.4951385,-0.28916,-0.36828799999999995,1.70044,-0.8991699999999999,0.72456,-0.5959,-0.45546,0.334945,0.1351245,0.3586745,0.80287,0.114705,-0.32555500000000004,-0.9847849999999999,0.223232,0.05782499999999999,-1.1888800000000002,0.75568,-0.06353999999999999,-0.364995,0.63931,-0.65715
0.43801,0.78553,-0.19659,-1.3375,-0.078397,-0.37857,-0.19059,0.31307,-0.99329,-0.50101,0.15781,-0.99817,-1.0697,0.47282,0.5135,0.069309,0.47158,-0.094145,-0.92403,0.93513,1.6719,-0.38873,-0.69136,0.51696,-0.28509,-1.5811,-0.43986,0.38553,-0.97072,-0.346,1.5268,0.38354,0.15708,-0.66334,-1.3933,-0.44692,0.80848,0.94992,0.22149,0.3744,0.47636,-0.45211,0.48729,-1.2534,0.031507,0.35762,-0.074152,-0.098307,-0.27759,-0.084488
0.98452,0.2065,-0.45484,0.41243,-0.51275,-0.65114,-0.0045446,0.29699,0.29081,-0.89075,0.70736,-1.0688,0.5047,-0.80462,-0.4343,0.6821,0.74345,0.13158,-0.036651,0.92608,-0.63787,-0.77018,0.48003,0.71657,-0.22072,-1.2746,-0.79227,0.44243,0.073341,0.56563,3.8287,0.37451,0.1551,-0.48574,0.090775,0.076599,-1.5697,-0.073767,-0.29915,0.73623,-0.95512,0.69192,0.93496,-1.6182,-0.59864,0.34227,-0.099338,0.5234,-0.32414,-0.81083
0.98452,0.2065,-0.45484,0.41243,-0.51275,-0.65114,-0.0045446,0.29699,0.29081,-0.89075,0.70736,-1.0688,0.5047,-0.80462,-0.4343,0.6821,0.74345,0.13158,-0.036651,0.92608,-0.63787,-0.77018,0.48003,0.71657,-0.22072,-1.2746,-0.79227,0.44243,0.073341,0.56563,3.8287,0.37451,0.1551,-0.48574,0.090775,0.076599,-1.5697,-0.073767,-0.29915,0.73623,-0.95512,0.69192,0.93496,-1.6182,-0.59864,0.34227,-0.099338,0.5234,-0.32414,-0.81083
1.2161,-0.28004,-0.30927,-0.68157,0.084013,0.6401,1.1807,0.091274,-1.0272,-0.73517,-0.66838,-0.14202,-0.65941,-0.60467,0.69506,0.4582,0.60347,0.30825,-0.12413,0.46556,0.34717,0.072267,-0.42285,0.43851,0.17471,0.52152,-0.327,0.20948,-1.0944,0.266,-1.1921,-0.3924,0.92125,-0.19168,-0.04775,0.53484,0.89055,0.30566,0.59335,0.44458,0.29959,0.56553,-0.10591,0.17237,-0.50875,0.37668,-0.089779,-0.26949,0.31274,0.044941
0.98452,0.2065,-0.45484,0.41243,-0.51275,-0.65114,-0.0045446,0.29699,0.29081,-0.89075,0.70736,-1.0688,0.5047,-0.80462,-0.4343,0.6821,0.74345,0.13158,-0.036651,0.92608,-0.63787,-0.77018,0.48003,0.71657,-0.22072,-1.2746,-0.79227,0.44243,0.073341,0.56563,3.8287,0.37451,0.1551,-0.48574,0.090775,0.076599,-1.5697,-0.073767,-0.29915,0.73623,-0.95512,0.69192,0.93496,-1.6182,-0.59864,0.34227,-0.099338,0.5234,-0.32414,-0.81083
-0.28394,0.09381,-0.65911,0.44267,0.10109,-0.045837,-0.06315,-0.21448,0.497,-1.9738,-0.82492,-0.021798,-0.17045,0.48888,0.22899,-0.37251,0.33886,0.022057,0.77261,-0.44376,0.70995,-0.56979,0.57233,-0.79649,-0.37653,-1.9019,0.20401,-0.371,-2.183,0.036129,2.7648,-0.20374,-1.502,-1.0396,-0.6952,-0.46581,0.3578,0.56202,0.24223,0.010012,-1.0596,-0.18928,-0.41244,0.23606,-0.16125,0.1498,-0.83872,0.94031,-0.005927,0.54125
-0.34707,-0.38419,-0.58021,-0.93146,-0.78688,0.058889,1.1607,0.27923,0.44926,-0.17046,-0.19757,-0.22897,0.66054,-0.32439,-0.28595,0.23509,1.086,0.51545,-0.13131,0.86695,1.3652,-0.71768,-0.27879,0.65919,-0.38237,0.059578,0.14186,0.57477,0.21885,-0.52398,-1.3869,0.25583,0.14417,0.037596,-0.49912,0.040449,0.25448,0.051811,-0.55123,0.054289,0.64183,-0.15442,0.56588,-0.43064,-1.5569,-0.52257,0.00036472,-0.077987,0.28481,0.30459
-0.53949,-0.23864,-0.0072938,-1.4525,-0.46525,0.79027,0.38771,0.10368,-0.45308,-0.29576,-0.61128,-0.30738,0.20121,-0.42072,-0.87615,0.14337,0.7658,-0.18606,0.625,0.6261,0.55618,-0.89215,-0.47718,1.0868,-0.38623,0.42761,0.092717,0.11197,-0.54923,-0.59276,-1.1524,-0.52935,0.99437,-0.33522,-0.08896,-0.20854,0.6847,-0.24614,0.0054495,-0.14542,0.65295,-0.1618,-0.25389,-0.80374,-0.12625,0.26288,0.2155,-0.11624,-0.24289,1.0761
-0.20786,-0.14375,-0.88038,-0.50481,0.24611,-0.16867,1.4811,0.40843,-0.21769,-0.088761,0.017631,-1.0301,0.85041,-0.031896,-0.2084,0.73568,0.60797,0.11463,0.42166,0.99929,1.1237,-0.62351,-0.63424,0.98793,-0.6358,0.71078,0.088762,0.4324,-0.51154,-0.48715,-1.1971,0.56454,0.7245,-0.2416,-0.32059,0.31778,0.35942,-0.53222,-0.16238,0.21757,0.11367,0.037968,-0.0022784,-1.0439,-0.095685,0.2025,0.12661,0.13133,0.23437,-0.033832
-0.1042,0.48327,-0.37111,-1.0016,-1.0355,-0.0098471,1.2614,0.4177,-1.3676,1.3401,-0.010664,-0.72763,-0.72156,0.39726,-0.67706,0.1213,0.36177,1.0044,-0.098989,1.477,0.99105,0.8257,-0.54285,0.067898,-1.6573,-0.31568,-0.43884,0.78111,-0.23219,-1.1288,-0.89317,-0.84579,0.050979,-0.50494,0.4158,0.082577,0.7314,-0.37256,0.50642,0.39693,0.023412,-0.44799,0.63913,-0.52251,-0.74819,-0.82851,0.34106,-0.22537,-0.68846,0.098442
0.98452,0.2065,-0.45484,0.41243,-0.51275,-0.65114,-0.0045446,0.29699,0.29081,-0.89075,0.70736,-1.0688,0.5047,-0.80462,-0.4343,0.6821,0.74345,0.13158,-0.036651,0.92608,-0.63787,-0.77018,0.48003,0.71657,-0.22072,-1.2746,-0.79227,0.44243,0.073341,0.56563,3.8287,0.37451,0.1551,-0.48574,0.090775,0.076599,-1.5697,-0.073767,-0.29915,0.73623,-0.95512,0.69192,0.93496,-1.6182,-0.59864,0.34227,-0.099338,0.5234,-0.32414,-0.81083
0.98452,0.2065,-0.45484,0.41243,-0.51275,-0.65114,-0.0045446,0.29699,0.29081,-0.89075,0.70736,-1.0688,0.5047,-0.80462,-0.4343,0.6821,0.74345,0.13158,-0.036651,0.92608,-0.63787,-0.77018,0.48003,0.71657,-0.22072,-1.2746,-0.79227,0.44243,0.073341,0.56563,3.8287,0.37451,0.1551,-0.48574,0.090775,0.076599,-1.5697,-0.073767,-0.29915,0.73623,-0.95512,0.69192,0.93496,-1.6182,-0.59864,0.34227,-0.099338,0.5234,-0.32414,-0.81083
-0.10785,-0.58497,-0.48646,-0.26209,-0.34366,0.021033,1.6358,0.57011,0.24752,-0.25297,-0.16342,-1.0142,0.1775,-0.40871,0.15878,0.17205,0.31576,0.52314,0.64638,1.0553,1.0776,-0.93701,-0.22547,0.90766,-0.72623,0.77672,-0.25785,0.17631,-0.49013,0.27519,-1.4061,-0.28161,-0.04631,-0.62202,-0.42058,0.22545,0.69613,0.34405,0.11324,-0.14698,0.41871,-0.4533,-0.64849,-0.54324,-1.8215,0.55597,0.24251,0.0070258,-0.078592,0.39011
0.3256,0.07983,-0.2799,-0.24981,-0.15058,0.53334,0.92951,0.62397,-1.168,-1.0293,-0.0056168,-1.0362,0.056375,-0.66869,-0.41783,0.87226,0.16251,-0.38366,0.13295,0.75923,0.65972,-1.5913,-1.2249,-0.040835,0.03038,-0.97506,-0.9971,0.13224,-0.89124,-0.84062,0.18004,-0.033293,0.44873,0.55537,-0.23287,-0.48094,1.0293,0.54688,0.16848,1.399,-0.13212,0.52674,-0.26675,-0.83125,-0.72204,0.25287,-0.25507,-0.7394,-0.58882,-0.45634
-0.004574999999999996,-0.417815,-0.34131,0.22777000000000003,0.0042200000000000015,-0.2930455,1.2911650000000001,0.9051100000000001,0.45345500000000005,-0.9370350000000001,-0.34692500000000004,-0.8134,-0.48852500000000004,-1.5958999999999999,-0.55718,0.369985,0.186985,0.6328,0.30162,0.62636,-0.33684,-0.38191149999999996,0.07337500000000002,0.46914500000000003,-0.35402500000000003,-1.045665,-0.87847,-0.109735,-0.764535,-0.735365,1.0570050000000002,-0.37215,0.5333049999999999,-0.14773000000000003,1.143,0.067021,0.606755,0.64485,0.11406500000000003,0.976225,-0.78467,0.36763,-0.18945499999999998,-0.259155,-0.9662999999999999,0.162355,-0.09504000000000001,-0.6347050000000001,-0.13354500000000002,0.47952000000000006
0.4447975,0.1910925,-0.1267525,-0.39583575000000004,-0.16559000000000001,0.5583825,0.11168749999999998,0.05681,-0.745795,-0.3900625,0.3541183,-0.21646,-0.20368624999999996,0.028810000000000002,0.15442,0.4414862500000001,-0.12569275000000002,-0.14658,0.071165,0.36026749999999996,0.14453250000000004,-0.31281499999999995,-0.17933,-0.30679025,-0.036799999999999986,-1.2022575,-0.19553427500000004,0.06994,-0.54703525,-0.12257000000000001,2.0140275,0.07204674999999999,-0.09463249999999998,0.04850499999999999,-0.4034723,0.0011075000000000043,0.50209,0.5080175,0.33682875,0.5455800000000001,-0.18488824999999998,0.396860075,-0.02786749999999999,-0.28305625000000006,-0.4381175,0.0623175,-0.4479625,-0.47861400000000004,-0.49736749999999996,-0.447955
0.34693,0.072003,0.14395,0.027557,0.26335,-0.071564,1.0389,0.62395,-2.0981,-0.15972,0.081406,-0.082026,-0.44068,0.40712,-0.046385,-0.1223,0.026476,0.12074,-1.395,0.6562,0.59625,-1.6025,0.48864,0.71376,-0.69658,-0.30688,0.83459,0.93914,-0.23118,-0.67557,-0.45486,2.0159,0.68345,-0.11109,-0.5131,0.63301,-0.064787,1.3288,0.67037,-0.5001,0.91262,-0.23242,0.3042,-0.91999,0.10979,1.2058,0.44556,0.45786,1.5035,-0.57402
-0.14472649999999998,-0.6335649999999999,-0.7186950000000001,0.293995,0.2220955,-0.21556,1.202865,0.71923,0.5846100000000001,-0.518265,-0.625455,-1.82605,0.09002000000000002,-1.1418249999999999,-0.04683999999999999,0.04062999999999999,0.470075,0.014649999999999996,0.33299,0.687265,0.6435299999999999,-1.0906,-0.714055,0.9141950000000001,-0.8927400000000001,-0.703345,-0.46309999999999996,-0.015094999999999997,-1.1735,-0.62449,0.6349500000000001,-0.7069249999999999,0.498795,-0.4053028,0.7417100000000001,-0.086558,0.759735,0.699885,0.21941700000000003,0.63672,-0.660706,0.6051150000000001,-0.273045,-0.592315,-1.04631,0.244585,-0.01212000000000002,-0.5681,0.281315,0.3520025
0.35278,-0.21538999999999997,-0.48009,0.36128000000000005,-0.07218000000000002,-0.5991,0.1981427,0.370305,0.45861,-1.140825,-0.18662,-1.4875500000000001,0.395425,-1.10126,-0.430345,0.425275,0.7633700000000001,0.31291,0.11922950000000002,0.81316,-0.07097500000000001,-0.75824,0.10351000000000002,0.9568350000000001,-0.64836,-1.50455,-0.547355,0.338395,-0.6198794999999999,-0.22588500000000006,3.3863000000000003,-0.38479499999999994,0.27992,-0.650485,0.6538375000000001,0.0648015,-0.40980500000000003,0.1465015,0.118595,0.67489,-1.12686,0.81246,0.374525,-1.24349,-0.97722,0.22760000000000002,-0.37500900000000004,-0.22318500000000002,0.266585,-0.006330000000000002
0.665075,0.042069999999999996,-0.233162,-0.09165500000000001,0.0036399999999999766,-0.722785,-0.0346333,0.011594999999999994,-0.752895,-0.475202,0.7396,-1.08745,-0.34354999999999997,-0.364018,-0.13414,0.486215,0.06003000000000003,-0.15289000000000003,-1.0811255,0.69208,0.5256149999999999,-0.680805,-0.232225,0.887035,-0.476735,-1.228,-0.18277500000000002,0.41532,-0.4514345,0.20554,2.5836,0.5865,0.6385500000000001,-0.2416761,-0.2479025,-0.6793505,-0.6949200000000001,0.33235149999999997,0.23536,0.61767,-0.02942,0.13674499999999998,0.97783,-0.8367005000000001,-0.21468499999999996,0.260695,0.324171,0.48463999999999996,0.31598,-0.35062000000000004
-0.33328,-0.55828,-0.612465,0.47149,-0.10843000000000003,-0.83308,1.155215,0.5370550000000001,0.548635,-0.581835,-0.468235,-1.59295,0.38795999999999997,-0.744694,-0.697155,0.203815,0.54416,0.39111,0.6265350000000001,0.86942,0.14755500000000002,-0.7901050000000001,-0.319235,0.956205,-0.44949000000000006,-0.55753,-0.64182,0.234415,-0.936315,-0.5205925,0.9251500000000001,-0.7581249999999999,0.368835,-0.420933,0.38607,-0.045168,0.49271000000000004,0.7474350000000001,0.04009500000000002,0.73708,-0.40924,0.44859550000000004,-0.3177,-0.4621845,-1.103145,0.28556,-0.12744500000000003,-0.553915,0.245445,0.496105
-0.32281499999999996,-0.86094,-0.6355500000000001,0.33521,0.219404,-0.15664499999999998,0.949265,0.73156,0.47989000000000004,-0.7350535,-0.603315,-1.88955,0.054470000000000005,-1.0140099999999999,-0.31078,0.27426,0.531725,0.06478500000000001,0.581455,0.554265,0.268303,-1.0202499999999999,-0.637205,0.9186000000000001,-0.764795,-0.782945,-0.51031,0.34665,-1.1938,-0.5355075,0.5967500000000001,-0.85398,0.54278,-0.236405,0.82304,-0.332428,0.5139,0.7887850000000001,0.2853085,0.46270500000000003,-0.8891,0.6489,-0.306645,-0.91847,-0.73722,0.30877,-0.12480500000000003,-0.72678,0.4294694,0.535625
-0.13587,-0.9555400000000001,-0.6000000000000001,-0.18118,0.27156,-0.59202,0.867865,0.7371099999999999,0.6587700000000001,-0.75956,-0.888245,-1.41996,0.192553,-1.04183,-0.419325,0.13992,0.5828800000000001,0.03203,0.58987,0.61145,0.58765,-0.78504,-0.6073500000000001,0.76207,-0.46348,-0.660885,-0.5561699999999999,0.0920035,-0.9898,-0.64561,0.83825,-0.71971,0.432555,-0.258115,0.6345805,0.011547000000000002,0.6529,0.38082499999999997,0.300618,0.48016000000000003,-0.84874,0.441716,-0.44248,-0.61138,-0.86122,0.22125,-0.12569500000000003,-0.687085,0.467483,0.48368500000000003
0.35278,-0.21538999999999997,-0.48009,0.36128000000000005,-0.07218000000000002,-0.5991,0.1981427,0.370305,0.45861,-1.140825,-0.18662,-1.4875500000000001,0.395425,-1.10126,-0.430345,0.425275,0.7633700000000001,0.31291,0.11922950000000002,0.81316,-0.07097500000000001,-0.75824,0.10351000000000002,0.9568350000000001,-0.64836,-1.50455,-0.547355,0.338395,-0.6198794999999999,-0.22588500000000006,3.3863000000000003,-0.38479499999999994,0.27992,-0.650485,0.6538375000000001,0.0648015,-0.40980500000000003,0.1465015,0.118595,0.67489,-1.12686,0.81246,0.374525,-1.24349,-0.97722,0.22760000000000002,-0.37500900000000004,-0.22318500000000002,0.266585,-0.006330000000000002
-0.017609999999999987,-0.731575,-0.5041800000000001,0.21948,-0.302745,-0.335995,0.658005,0.8489599999999999,0.9393050000000001,-0.816755,-0.52694,-1.18696,-0.20212999999999998,-0.956475,-0.54941,0.157295,0.480905,-0.09271999999999997,0.5867600000000001,0.83248,0.360265,-0.98895,-0.676005,0.773145,-0.8463750000000001,-0.8613425,-0.23235,0.281955,-1.1641,-0.6729750000000001,0.7077000000000001,-0.8710249999999999,0.36485999999999996,-0.03543000000000002,0.78136,-0.131403,0.9264950000000001,0.717535,0.389595,0.349133,-0.434085,0.36031500000000005,-0.322215,-0.60049,-1.25985,0.0621555,-0.25466500000000003,-0.69763,0.62067,0.3826775
0.35278,-0.21538999999999997,-0.48009,0.36128000000000005,-0.07218000000000002,-0.5991,0.1981427,0.370305,0.45861,-1.140825,-0.18662,-1.4875500000000001,0.395425,-1.10126,-0.430345,0.425275,0.7633700000000001,0.31291,0.11922950000000002,0.81316,-0.07097500000000001,-0.75824,0.10351000000000002,0.9568350000000001,-0.64836,-1.50455,-0.547355,0.338395,-0.6198794999999999,-0.22588500000000006,3.3863000000000003,-0.38479499999999994,0.27992,-0.650485,0.6538375000000001,0.0648015,-0.40980500000000003,0.1465015,0.118595,0.67489,-1.12686,0.81246,0.374525,-1.24349,-0.97722,0.22760000000000002,-0.37500900000000004,-0.22318500000000002,0.266585,-0.006330000000000002
0.35807,0.63741,-0.70395,-0.55622,-0.53906,-0.27413,0.57305,0.26306,-1.685,-0.62112,0.040283,-0.68868,0.03936,-0.33288,-0.68357,0.84086,-0.14875,0.73061,-0.75543,1.1239,1.2638,-0.7783,-0.68209,-0.83926,-0.39259,-0.69242,-0.10459,0.80867,-0.55195,-0.62336,-0.26883,-0.10931,-0.58394,-0.5301,-0.4464,-0.59928,0.87854,0.17505,0.25372,0.70429,0.32284,-1.4293,0.1414,-0.83589,-0.096428,0.85203,0.38922,0.94512,-0.75067,-0.36967
-0.32274,-0.661845,-0.6185499999999999,0.26176,0.273855,-0.396095,1.042115,0.6843250000000001,0.373995,-0.735966,-0.64714,-1.81145,0.10161700000000001,-0.844885,-0.163665,0.19228499999999998,0.41962750000000004,0.10725500000000002,0.5543750000000001,0.5722849999999999,0.21002700000000002,-1.09235,-0.500355,1.014985,-0.74817,-0.668285,-0.590445,0.28039000000000003,-0.867885,-0.595075,0.8220000000000001,-0.6878749999999999,0.51998,-0.27338,0.71123,-0.130628,0.761,0.863135,0.28037100000000004,0.646045,-0.793005,0.47143605000000005,-0.28295,-0.4704175,-0.95811,0.305685,-0.06541000000000002,-0.57744,0.35649,0.680365
-0.29705499999999996,-0.8989400000000001,-0.505405,0.26968000000000003,-0.027115,-0.49014,0.794665,0.518965,0.511245,-0.923055,-0.339975,-1.576,0.397495,-0.775975,-0.38739,0.27075499999999997,0.45038,0.18555,0.59809,0.677615,0.23644150000000003,-1.0185,-0.518625,0.94604,-0.396135,-0.575485,-0.335805,0.253405,-0.95046,-0.6844,0.9678500000000001,-0.8257349999999999,0.506645,-0.354785,0.743395,-0.009891,0.577665,0.469415,0.08447000000000002,0.689185,-0.81822,0.509857,0.074645,-0.9639899999999999,-0.8761399999999999,0.28951,0.005944999999999978,-0.5054085,0.4112865,0.4168255
